;race_id;horse_place;horse_number;horse_name;horse_sex;horse_age;horse_jockey_driver;horse_time;horse_time_per_km;distance_to_first_horse;horse_won;race_distance;ground_conditions;race_type;type_of_track;rail
0;202303_1;1;4;JAMIN D'ORGERES;H;4;Lefevre N. G.;161.2;75.0;;1;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
1;202303_1;2;7;JERONIMO;H;4;Julien N.;161.7;75.2;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
2;202303_1;3;5;JOSE DU CHERISAY;M;4;Mourice R.;162.04;75.4;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
3;202303_1;4;1;JAMBA D'OURVILLE;F;4;Guelpa J.;162.75;75.7;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
4;202303_1;5;6;JASMIN DE LARRE;H;4;Mortagne N.;163.4;76.0;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
5;202303_1;6;9;JANGO ATOUT;M;4;Pacha N.;164.34;76.4;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
6;202303_2;1;4;PRINCE ANJOU;H;6;Jouin O.;0.0;0.0;;1;3700;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
7;202303_2;2;2;LE PLOUGASTELLEN;H;6;De Giles F.;0.0;0.0;1 L 1/4;0;3700;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
8;202303_2;3;6;IRISH BAR;H;5;Charron J.;0.0;0.0;7 L 1/2;0;3700;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
9;202303_2;4;5;LE HURON;H;7;Lestrade B.;0.0;0.0;12 L;0;3700;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
10;202303_2;5;1;CELESTIN MERCURY;H;6;Marchand Bas.;0.0;0.0;7 L;0;3700;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
11;202303_3;1;8;MARIE COASTALA;F;5;Zuliani A.;0.0;0.0;;1;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
12;202303_3;2;1;FLASH DAVIER;F;5;Lestrade B.;0.0;0.0;12 L;0;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
13;202303_3;3;4;IDYLLE D'AINAY;F;5;Re G.;0.0;0.0;4 L;0;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
14;202303_3;4;5;IDEE FIXE;F;5;Meunier Gab.;0.0;0.0;1 L 1/4;0;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
15;202303_3;5;7;ROSA KLEB;F;5;Zuliani L.;0.0;0.0;3 L;0;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
16;202303_3;6;3;CAROLE'S PASS;F;5;Quinlan Jac.;0.0;0.0;TETE;0;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
17;202303_3;7;10;ALCE;F;5;De Giles F.;0.0;0.0;1 L 1/2;0;3600;Terrain_Collant;Haies;Herbe;Corde à gauche
18;202303_4;1;1;HARENA DE MARZY;F;6;Thomas A.;196.35;75.5;;1;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
19;202303_4;2;7;HISBA WIND;F;6;Gelormini G.;196.42;75.5;;0;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
20;202303_4;3;8;HILDA DU THYRAL;F;6;Abrivard L.;196.49;75.6;;0;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
21;202303_4;4;5;HOLLY GREEN;F;6;Heslouin Ch.;196.85;75.7;;0;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
22;202303_4;5;3;HERA SANTIGNY;F;6;Roullier Tho.;197.21;75.9;;0;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
23;202303_4;6;2;HIGH MONEY D'AVRAN;F;6;Lecoq H.;197.44;75.9;;0;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
24;202303_4;7;13;HISTORY MAJYC;F;6;Hardy S.;198.73;76.4;;0;2600;Terrain_Bon;Attelé;Cendrée;Corde à droite
25;202303_5;1;1;IMAGINE BANBOU;F;5;Alexandre Roussel;0.0;0.0;;1;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
26;202303_5;2;7;IDEFIXE DU MOULIN;F;5;Soumillon C.;0.0;0.0;4 L 1/2;0;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
27;202303_5;3;2;IRISH VOCATION;H;5;Guyon M.;0.0;0.0;NEZ;0;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
28;202303_5;4;6;ISEA DU BREM;F;5;D' Andigne O.;0.0;0.0;2 L;0;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
29;202303_5;5;10;JIMFA;F;4;Poggionovo Mlle L.;0.0;0.0;CTE ENC.;0;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
30;202303_5;6;9;JUSTUNE STAR;F;4;Boche Dam.;0.0;0.0;1 L 3/4;0;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
31;202303_5;7;8;JAINA KELLE;F;4;Eon Mlle M.;0.0;0.0;6 L;0;2500;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
32;202303_6;1;5;HARRY ATOUT;H;6;Corbineau Ch.;243.1;77.2;;1;3150;Terrain_Bon;Monté;Sable;Corde à droite
33;202303_6;2;9;IRONIE D'HERIPRE;F;5;Collette A.;243.71;76.8;;0;3150;Terrain_Bon;Monté;Sable;Corde à droite
34;202303_6;3;3;HOLAF D'OURVILLE;H;6;Saussaye V.;243.72;77.4;;0;3150;Terrain_Bon;Monté;Sable;Corde à droite
35;202303_6;4;6;HERMINE D'OLIVERIE;F;6;Angot A.;247.22;77.9;;0;3150;Terrain_Bon;Monté;Sable;Corde à droite
36;202303_6;5;8;HARDI DE LAUMIERE;H;6;Martin G.;249.63;78.6;;0;3150;Terrain_Bon;Monté;Sable;Corde à droite
37;202303_7;1;1;JAVA D'ECAJEUL;F;4;Stefano S.;206.5;77.9;;1;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
38;202303_7;2;8;JADA MOKO;F;4;Feron J. Ch.;206.85;77.3;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
39;202303_7;3;12;JADE EL SOL;F;4;Sorel J. Ch.;207.63;77.6;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
40;202303_7;4;7;JUSTINE D'HOULBEC;F;4;Mortagne N.;207.9;78.5;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
41;202303_7;5;2;JIPANGA DE NILE;F;4;Laigron An.;209.21;78.9;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
42;202303_7;6;3;JEANNE DE PELMER;F;4;Fresneau L.;210.33;79.4;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
43;202303_7;7;10;JESTELLE VISAIS;F;4;Cinier D.;211.68;79.1;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à gauche
44;202303_8;1;5;HACKER BOY;H;6;Raffin E.;194.41;72.0;;1;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
45;202303_8;2;8;HERE I GO AGAIN;H;6;Lebourgeois Y.;195.04;72.2;;0;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
46;202303_8;3;6;DAHLIA DU PONT;H;10;Henry Mlle N.;196.25;72.7;;0;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
47;202303_8;4;7;HERODO BELLO;H;6;Barrier A.;196.68;72.8;;0;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
48;202303_8;5;9;CHANDELLES;F;6;Mlle Levesque T.;196.95;72.9;;0;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
49;202303_8;6;1;FASCINANT;H;8;Verva Pie. Y.;199.22;73.8;;0;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
50;202303_8;7;3;EOLE CHRISTUBERT;H;9;Lemaire Mlle C. E.;209.37;77.5;;0;2700;Terrain_Bon;Monté;Machefer;Corde à gauche
51;202303_9;1;10;KELANIE LORRAINE;F;3;Ploquin P. Ph.;166.13;75.5;;1;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
52;202303_9;2;2;KAYA DREAM;F;3;Abrivard A.;166.33;75.6;;0;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
53;202303_9;3;8;KANDORA BELLA;F;3;Levesque Mlle C.;167.56;76.2;;0;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
54;202303_9;4;5;KOZYR DU PRE;H;3;Frecelle Cl.;167.85;76.3;;0;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
55;202303_9;5;7;KIARA DU RIED;F;3;Desmigneux F.;168.15;76.4;;0;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
56;202303_9;6;6;KING STALLION;M;3;Lamy A.;168.54;76.6;;0;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
57;202303_9;7;3;KINGDOM KAT;M;3;Lagadeuc F.;169.91;77.2;;0;2200;Terrain_Bon;Monté;Machefer;Corde à gauche
58;202303_10;1;4;SHAHZAD;H;4;Piccone T.;0.0;0.0;;1;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
59;202303_10;2;7;JOLI PRINCE;H;4;Lemaitre A.;0.0;0.0;NEZ;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
60;202303_10;3;1;VADIRUM;H;4;Ruis S.;0.0;0.0;1 L 1/2;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
61;202303_10;4;2;GREAT ROTATION;M;4;Planque S.;0.0;0.0;1/2 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
62;202303_10;5;3;WARM BREEZE;H;4;Guyon M.;0.0;0.0;1 L 1/4;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
63;202303_10;6;6;PRESA DIRETTA;F;4;Velon Mlle M.;0.0;0.0;CTE ENC.;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
64;202303_10;7;9;CIRCO MASSIMO;H;4;Pouchin A.;0.0;0.0;TETE;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
65;202303_11;1;7;FAKIR DE LA CRIERE;H;8;Lelievre Mlle C.;220.23;75.3;;1;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
66;202303_11;2;11;HAPPY LOVE;M;6;Lerenard A.;220.25;74.7;;0;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
67;202303_11;3;1;GO CHICAGO;M;7;Audin T.;220.74;75.5;;0;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
68;202303_11;4;8;EMILE DU VAR;H;9;Toussaint C.;220.97;75.5;;0;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
69;202303_11;5;2;HELLO EL SOL;H;6;Cinier Mat.;221.87;75.9;;0;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
70;202303_11;6;4;GORDON QUICK;H;7;Giordana Mme Amb.;221.89;75.9;;0;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
71;202303_11;7;5;FAMILY FIRST;F;8;Decottignies Mlle L.;222.7;76.1;;0;2950;Terrain_Bon;Attelé;Sable;Corde à gauche
72;202303_12;1;6;HOLD UP DU DIGEON;H;6;Raffin E.;178.92;73.0;;1;2450;Terrain_Bon;Attelé;Sable;Corde à droite
73;202303_12;2;3;GOAL STAR;H;7;Locqueneux D.;179.11;73.1;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
74;202303_12;3;2;HOVE PONT VAUTIER;M;6;Gelormini G.;179.52;73.3;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
75;202303_12;4;8;HOBBES;M;6;Abrivard A.;179.57;73.3;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
76;202303_12;5;5;HARMONIOUSLY;H;6;Guerineau F.;180.61;73.7;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
77;202303_12;6;7;FOREVER JIEL;H;8;Martin G.;181.39;74.0;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
78;202303_12;7;1;FURIOSO BEACH;H;8;Pacary A.;185.15;75.6;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
79;202303_13;1;1;EXCELLO;H;4;Da Silva Jér.;0.0;0.0;;1;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
80;202303_13;2;7;JOUE LE JEU;F;4;Lestrade B.;0.0;0.0;2 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
81;202303_13;3;6;MARTHAS VINEYARD;F;4;De Giles F.;0.0;0.0;3 L 1/2;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
82;202303_13;4;2;JOKER D'AIRY;H;4;Gauffenic N.;0.0;0.0;13 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
83;202303_13;5;8;TUTTI BELLA;F;4;Meunier Gab.;0.0;0.0;3/4 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
84;202303_14;1;6;GHOSTBUSTER;H;7;Lebourgeois Y.;211.29;73.5;;1;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
85;202303_14;2;11;GALA DE CRENNES;H;7;Szirmay E.;211.68;73.6;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
86;202303_14;3;13;GARDE A VOUS;H;7;Rochard B.;211.73;73.6;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
87;202303_14;4;8;GAROU PIERJI;H;7;Robin B.;211.82;73.7;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
88;202303_14;5;7;FULMIDA;F;8;Maillard A. G.;212.41;73.9;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
89;202303_14;6;4;FISTON D'AWAGNE;H;8;Collette A.;212.48;73.9;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
90;202303_14;7;5;GILMOUR;H;7;Abrivard A.;212.63;74.0;;0;2875;Terrain_Bon;Attelé;Sable;Corde à gauche
91;202303_15;1;12;JUST FOR BACK;H;4;Raffin E.;211.1;73.4;;1;2875;Terrain_Bon;Monté;Sable;Corde à gauche
92;202303_15;2;10;JANZIBAR;H;4;Abrivard A.;211.52;73.6;;0;2875;Terrain_Bon;Monté;Sable;Corde à gauche
93;202303_15;3;4;JALEA JIEL;F;4;Martin G.;216.25;75.2;;0;2875;Terrain_Bon;Monté;Sable;Corde à gauche
94;202303_15;4;3;JUST A WINNER;M;4;Collette A.;216.71;75.4;;0;2875;Terrain_Bon;Monté;Sable;Corde à gauche
95;202303_15;5;1;JENNA DAIRPET;F;4;Lagadeuc F.;217.68;75.7;;0;2875;Terrain_Bon;Monté;Sable;Corde à gauche
96;202303_16;1;16;JUST D'ERONVILLE;M;4;Tintillier A.;200.27;74.9;;1;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
97;202303_16;2;5;JAIME DE DOMPIERRE;H;4;Peltier S.;200.82;75.8;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
98;202303_16;3;3;JEMILIANO;H;4;Sorel J. Ch.;202.78;76.5;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
99;202303_16;4;15;JERKO DES BUDENTS;H;4;Lamaziere L.;202.89;75.8;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
100;202303_16;5;4;JASMINE LOULOU;F;4;Chauve-laffay H.;203.56;76.8;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
101;202303_16;6;13;JEANNETTE LOUISE;F;4;Briand Y. A.;203.7;76.1;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
102;202303_16;7;6;JIPSY DES AIRES;H;4;Raffestin G.;203.83;76.9;;0;2650;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
103;202303_17;1;5;HAMZAH;M;4;Crastus A.;0.0;0.0;;1;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
104;202303_17;2;4;ICHAN DE BOZOULS;M;5;Meyer Mlle M.;0.0;0.0;4 L;0;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
105;202303_17;3;1;GHAZI AL ZAMAN;M;5;Lebeau Mlle L.;0.0;0.0;4 L;0;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
106;202303_17;4;8;FARAAH;F;4;Mendizabal I.;0.0;0.0;2 L;0;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
107;202303_17;5;2;KHATEER ALKHALEDIAH KSA;M;7;Sanchez Gar.;0.0;0.0;1 L 1/2;0;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
108;202303_17;6;3;AL AWAL;M;5;Amodio Ugo;0.0;0.0;2 L 1/2;0;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
109;202303_17;7;7;DIESHAM DE PALMAS;M;4;Romary Mlle M.;0.0;0.0;CTE ENC.;0;1400;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
110;202303_18;1;1;JANEIRO VERDE;H;4;Lestrade B.;0.0;0.0;;1;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
111;202303_18;2;7;JAZZY SENAM;F;4;Richard G.;0.0;0.0;1/2 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
112;202303_18;3;2;SPEED EMILE;H;4;Zuliani L.;0.0;0.0;8 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
113;202303_18;4;5;LE GRAND JOUR;H;4;Charron J.;0.0;0.0;2 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
114;202303_18;5;4;CASTELLET;H;4;Ubeda D.;0.0;0.0;6 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
115;202303_18;6;6;PACIFIC ONE;H;4;Re G.;0.0;0.0;5 L;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
116;202303_18;7;8;PLANTING;H;4;Philipperon L.;0.0;0.0;1 L 1/2;0;3500;Terrain_Collant;Steeplechase;Herbe;Corde à gauche
117;202303_19;1;8;VISCOUNT;H;9;Salamani Mme Cél.;200.62;75.0;;1;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
118;202303_19;2;10;FALAKI DE CAHOT;H;8;Lalande L.;201.06;75.2;;0;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
119;202303_19;3;9;ELOGIO TEJY;H;9;Heymans Mlle M.;201.96;75.5;;0;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
120;202303_19;4;2;IMPERIAL GOLD;H;5;Callier Mlle E.;201.98;76.2;;0;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
121;202303_19;5;4;HERCULE DU LEVANT;H;6;Gout Mlle L.;201.99;76.2;;0;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
122;202303_19;6;5;FULL D'AMOUR;H;8;Thonnerieux R.;202.35;76.4;;0;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
123;202303_19;7;1;IMAGE DE RABET;F;5;Mlle Balayn L.;202.78;76.5;;0;2650;Terrain_Bon;Monté;Pouzzolane;Corde à gauche
124;202303_20;1;5;LALAAKEY;F;3;Gavilan Ale.;0.0;0.0;;1;1600;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
125;202303_20;2;9;LA MOMY;F;3;Mendizabal I.;0.0;0.0;4 L 1/2;0;1600;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
126;202303_20;3;3;GENNY DANCE;F;3;Mouesan H.;0.0;0.0;3 L;0;1600;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
127;202303_20;4;8;EVAMIS;F;3;Eon Mlle M.;0.0;0.0;4 L 1/2;0;1600;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
128;202303_20;5;4;ADELA;F;3;Veron F.;0.0;0.0;2 L;0;1600;Terrain_TrèsSouple;Plat;Herbe;Corde à droite
129;202303_21;1;3;IDEFIX DES LANDES;M;5;Hardy B.;204.57;77.2;;1;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
130;202303_21;2;5;ISO DE KERYANN;H;5;Marie H.;205.35;77.5;;0;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
131;202303_21;3;1;IOUPY TOLLEVILLE;H;5;Boulaire Mlle J.;205.73;77.6;;0;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
132;202303_21;4;6;INSTINCT DE CLERCE;H;5;Ventura P.;206.47;77.9;;0;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
133;202303_21;5;13;IDEAL BOY;H;5;David A. J.;206.47;77.9;;0;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
134;202303_21;6;8;IRUN DU BOCAGE;H;5;Naveau A.;206.76;78.0;;0;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
135;202303_21;7;2;ILLUMINATI;H;5;Thurmes T.;206.8;78.0;;0;2650;Terrain_Bon;Attelé;Sable;Corde à gauche
136;202303_22;1;3;ENGALIWE;F;3;Lemaitre A.;0.0;0.0;;1;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
137;202303_22;2;5;KOVANOF;M;3;Guyon M.;0.0;0.0;1 L 1/2;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
138;202303_22;3;2;MOWGLI;M;3;Murzabayev B.;0.0;0.0;1 L 1/2;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
139;202303_22;4;1;GOGUEN SPAISE;M;3;Demuro C.;0.0;0.0;3/4 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
140;202303_22;5;6;LE TROPIC;M;3;Mangione R.;0.0;0.0;3 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
141;202303_22;6;7;DUNSBOROUGH;H;3;Pouchin A.;0.0;0.0;TETE;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
142;202303_22;7;4;ST PANTALEON;M;3;Barzalona M.;0.0;0.0;7 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
143;202303_23;1;9;ABHA;F;3;Barille Y.;0.0;0.0;;1;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
144;202303_23;2;2;GREENWOOD;H;3;Gavilan Ale.;0.0;0.0;2 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
145;202303_23;3;4;WOODSTOCK CITY;M;3;Lemaitre A.;0.0;0.0;1 L 1/4;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
146;202303_23;4;8;LORCAN;M;3;Lebouc Hug.;0.0;0.0;2 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
147;202303_23;5;1;CELTIC ARYAAN;H;3;Guillochon J.;0.0;0.0;CTE TETE;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
148;202303_23;6;6;DARK SWEETS;M;3;Pouchin A.;0.0;0.0;3 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
149;202303_23;7;11;MERIDA;F;3;Lecoeuvre C.;0.0;0.0;3/4 L;0;1700;Terrain_Standard;Plat;Sable fibré;Corde à gauche
150;202303_24;1;3;HY DREAM;F;5;Barzalona M.;0.0;0.0;;1;1100;Terrain_Souple;Plat;Herbe;Ligne droite
151;202303_24;2;8;BIG FREEZE;H;5;Holmquist Mme U.;0.0;0.0;NEZ;0;1100;Terrain_Souple;Plat;Herbe;Ligne droite
152;202303_24;3;7;GLICOURT;H;9;Valle Skar Mlle F.;0.0;0.0;1/2 L;0;1100;Terrain_Souple;Plat;Herbe;Ligne droite
153;202303_24;4;2;CALIFANO;H;4;Boisseau L.;0.0;0.0;NEZ;0;1100;Terrain_Souple;Plat;Herbe;Ligne droite
154;202303_24;5;4;BAILEYS EMINENCE;H;4;Piccone T.;0.0;0.0;1 L 1/4;0;1100;Terrain_Souple;Plat;Herbe;Ligne droite
155;202303_24;6;5;LE SHALAA;M;4;Bachelot T.;0.0;0.0;CTE ENC.;0;1100;Terrain_Souple;Plat;Herbe;Ligne droite
156;202303_24;7;6;IRBIS;M;4;Pouchin A.;0.0;0.0;TETE;0;1100;Terrain_Souple;Plat;Herbe;Ligne droite
157;202303_25;1;4;CARLTON CHOICE;H;9;Boutin Hug.;0.0;0.0;;1;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
158;202303_25;2;7;SEVEN O SEVEN;H;5;Vogt S.;0.0;0.0;4 L 1/2;0;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
159;202303_25;3;2;JACK OF TRADES;H;5;Hellyn S.;0.0;0.0;1 L 1/2;0;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
160;202303_25;4;5;FAWKES;H;4;Nobili M.;0.0;0.0;3/4 L;0;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
161;202303_25;5;6;LEX LUTHOR;H;6;Weissmeier Mlle E. R.;0.0;0.0;1 L 1/2;0;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
162;202303_25;6;8;BAILEYS BELLE STAR;F;4;Pacaut Mlle C.;0.0;0.0;1 L 1/2;0;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
163;202303_25;7;9;ELYSTED;F;4;Bazire P.;0.0;0.0;1 L 1/2;0;1800;Terrain_Lourd;Plat;Herbe;Corde à gauche
164;202303_26;1;1;SISTER OF LOVE;F;3;Demuro C.;0.0;0.0;;1;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
165;202303_26;2;4;LUNALA;F;3;Pasquier S.;0.0;0.0;TETE;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
166;202303_26;3;3;IRISHKAMAYA;F;3;Lemaitre A.;0.0;0.0;ENCOLURE;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
167;202303_26;4;2;SANTHIA;F;3;Guyon M.;0.0;0.0;1 L 3/4;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
168;202303_26;5;7;BARRAMEDA;F;3;Trullier T.;0.0;0.0;TETE;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
169;202303_26;6;5;POPPY CARREW;F;3;Piccone T.;0.0;0.0;CTE TETE;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
170;202303_26;7;8;ADELIDELO;F;3;Velon Mlle M.;0.0;0.0;CTE ENC.;0;1400;Terrain_Standard;Plat;Sable fibré;Corde à droite
171;202303_27;1;5;CREATIVE;F;7;Mangione R.;0.0;0.0;;1;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
172;202303_27;2;6;LA JAVANAISE;F;6;Bachelot T.;0.0;0.0;TETE;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
173;202303_27;3;10;IMPERIAL BEAUTY;F;5;Lemaitre A.;0.0;0.0;2 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
174;202303_27;4;8;DEEP SEA;F;5;Pouchin A.;0.0;0.0;1/2 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
175;202303_27;5;1;NEED YOU TONIGHT;F;4;Cheyer Mme Per.;0.0;0.0;ENCOLURE;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
176;202303_27;6;2;ANTOMINA;F;4;Mendizabal I.;0.0;0.0;NEZ;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
177;202303_27;7;7;LA YOMOGUINESS;F;5;Planque S.;0.0;0.0;1/2 L;0;2100;Terrain_Standard;Plat;Sable fibré;Corde à droite
178;202303_28;1;13;A STOLEN KISS;F;3;Cheyer Mme Per.;0.0;0.0;;1;1800;Terrain_Standard;Plat;Sable fibré;Corde à droite
179;202303_28;2;12;HOLLY COLOUR;M;3;Hardouin E.;0.0;0.0;CTE TETE;0;1800;Terrain_Standard;Plat;Sable fibré;Corde à droite
